,COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
516,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,PARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,AMAPÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,MARANHÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,CEARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,PARAÍBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0
526,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,ALAGOAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,SERGIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,BAHIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,12.5,5.0,5.0,0.0
529,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,14.159,3.736,1.628,2.8,0.0,10.0,0.0,0.0,0.0,51.812999999999995,6.789,8.447,4.254
530,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,1529.925,1114.623,1168.329,726.656,591.398,779.956,821.789,780.752,771.129,903.552,1798.055,12081.379,1095.215
532,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUDESTE,SÃO PAULO,998.0,1159.0,909.0,980.0,523.0,503.653,569.0,525.0,588.0,605.918,604.0,1219.0,9183.571
533,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUL,PARANÁ,293.83799999999997,26.706,21.732,30.555,18.244,31.493,27.755,26.025,20.195,26.0,20.0,30.0,15.133
534,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUL,SANTA CATARINA,70.0,432.431,45.0,25.0,25.0,30.0,40.0,35.0,25.0,15.0,51.458,25.0,45.973
535,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,0.0,0.0,213.294,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,171.81,33.984
536,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,257.5,273.0,102.0,169.0,1810.5,0.0,65.0,313.0,88.0,130.0,191.0,104.0,118.0
538,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
539,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,RONDÔNIA,17252.154,18777.13,18609.4,18369.477943715312,17814.624226676166,18231.218400307484,16840.731683268335,199060.4362539673,13027.4,13702.2,15931.1,14440.6,16064.4
541,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,ACRE,3016.8,3222.7,3432.3,3802.6,3486.4599501442895,3455.669868299873,3117.812133775406,3203.47705193099,37490.962004150555,2439.4,2432.3,3248.443,2633.0
542,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,AMAZONAS,11830.772,11435.623,11842.6,10860.864,11648.19,11014.535953185035,11344.174870787756,11252.01093670558,10961.722854308302,130108.74361498668,8909.874,8637.483,10370.893
543,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,RORAIMA,3398.3,3100.6,3134.4,2850.4,2571.0,3258.2,4101.91993604808,4004.710129493884,3744.854574737241,3482.1297681830447,39393.214408462256,2912.3,2834.4
544,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,PARÁ,54787.91,64919.709,57970.573,69914.839,70639.615,70501.77,76425.574,74779.92053199516,75772.01325345058,73748.86267628626,70013.40739774167,821710.9078594737,62236.714
545,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,AMAPÁ,902.5,907.0,1212.5,1009.5,1092.5,1213.5,1371.5,1901.7,1621.552534415721,1220.7204372492263,1319.8121149824221,1189.1820178159276,14961.967104463298
546,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,TOCANTINS,318360.2081190807,20776.94,21270.04,28668.72,24229.0,26902.603,26809.56,28554.25,29655.12,27757.450007905292,28866.711461013423,28529.93009852692,26339.883551635045
547,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,MARANHÃO,42314.53495631436,460033.87201017706,33592.21,29950.86,36423.33,33097.31,37540.45,39045.596,39548.965,42320.95,41301.92954877419,42215.68972172433,42682.04678336421
548,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PIAUÍ,22697.36327792118,21524.621150011524,248616.2297070293,17170.34,15667.91,20055.15,19294.506,21319.398,21621.9,22417.35,22932.83,21639.000703503112,22275.860575593455
549,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,CEARÁ,66689.67936732642,63902.99243262889,66033.1093510008,728756.0715999107,57873.685,51335.964,58495.752,52339.219,60459.396,60445.193,60737.972,66760.525,63682.584448954505
550,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,11114.288360035542,11329.642567301806,11913.166601488796,12093.39780875506,129490.62533758122,10279.5,9515.5,10771.5,9305.5,10626.0,10528.0,10563.13,11451.0
551,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PARAÍBA,21233.53,20592.358032483455,19115.565026577373,19193.420831302235,18971.139825396152,226476.5437157592,17970.6,16245.869,19107.18,17045.14,19042.82,19160.921,18798.0
552,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,85907.936,96481.513,95261.54494724784,113407.13104774822,106426.3143673479,106361.3874678483,1129643.4508301923,83465.757,80053.9,103162.983,83867.42,88728.739,86518.825
553,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,ALAGOAS,11829.0,11877.77,13902.5,13337.385969558094,15842.235793274804,16948.627934301436,16772.525758018146,166417.74545515247,13893.2,12310.5,14002.0,12297.5,13404.5
554,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,SERGIPE,13596.87,12728.0,12377.447,13721.399,12831.222778265552,14003.929727671815,14655.990968146805,14469.457917553069,159114.91539163725,12736.356,11762.241,13759.201,12472.8
555,ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,BAHIA,92387.035,96388.761,97592.733,101613.209,107504.739,101511.57458271764,107313.09584040534,103468.48103425518,99893.04029194287,1173744.228749321,85105.147,79691.138,101275.275
556,ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,176243.143,157621.892,176968.791,180603.6,184283.546,193681.184,188626.16332715735,186855.32763131056,174968.30498798797,165863.8782921412,2076982.1812385973,146659.757,144606.594
557,ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,25611.0,33416.5,29403.0,33718.9,33698.6,33514.0,37014.743,34946.20053730453,36963.07262143098,35118.91915412983,34507.697238256274,398073.17355112155,30160.541
558,ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,112137.267,104032.211,118008.481,105570.784,114517.048,111116.238,111973.908,115654.87,114017.59509705738,114415.3498975924,111620.95685716438,117020.07765769941,1350084.7865095134
559,ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,4666312.52375667,318133.871,328917.179,397082.263,354551.151,403256.289,402907.117,405667.551,435621.237,419039.1914776367,420345.53866352094,396367.5137148135,384423.62190069776
560,ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,PARANÁ,124624.0560942545,1509632.337313346,107962.368,110883.004,130676.067,112246.299,125420.262,126479.813,142331.625,136774.708,132104.10756241853,130932.19200561516,129197.83565105786
561,ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,SANTA CATARINA,71679.96695228686,68235.58748959124,810610.9460688345,62851.276,60053.849,72776.899,60449.305,67101.23,66035.236,69406.684,72891.352,68673.457044826,70456.10358213035
562,ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,79055.71664861539,82071.66418614701,78637.65226423249,912130.5516695249,67626.464,64572.771,83846.944,72241.202,76276.17,76103.848,77313.958,78897.58,75486.58157052992
563,ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,39173.880290298555,37885.04432842609,33270.94189792407,29570.209936051604,418059.10045270034,29993.763,36622.771,37584.92,28553.455,31120.58,33895.423,40679.912,39708.2
564,ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,50202.84,47978.36706919404,50090.16187479512,46206.81783031426,41604.49663591535,531836.3444102188,37729.0,39651.845,43539.235,35671.411,42229.018,46755.28,50177.872
565,ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,76212.627,76325.671,71891.24101415787,76621.516284311,68953.4890681885,58155.037338341615,793162.179704999,50210.679,55385.201,62743.33,57852.024,67766.25,71045.114
566,ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,16919.6,16285.4,18070.8,16891.59178047029,17118.00854765751,16278.759533907736,17050.126301094955,198590.52816313048,14653.4,14694.2,18133.0,15306.742,17188.9
567,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,RONDÔNIA,51043.127660754464,52704.78494371531,58328.89901927403,55303.99901927404,54399.4384340783,53888.7604340783,55838.327717039145,48618.9384340783,622492.1763808683,41856.67037779361,47893.73230223489,55404.72766075446,47210.77037779361
568,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,ACRE,8579.018113833123,9615.289031988706,10164.159950144289,10240.903572910915,10347.103572910913,10878.358163688832,11003.575163688833,9448.831081844415,8646.583163688832,112885.00345158718,7720.418113833122,7721.274491066498,8519.489031988707
569,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,AMAZONAS,36441.02803558231,34188.900117979596,38489.48403558231,36817.62595318504,36000.34457678095,26586.160576780956,18140.664164794558,31045.833164794556,27108.754082397278,24199.212164794557,339954.7184850354,15090.176117979594,15846.535494383676
570,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,RORAIMA,6262.730839325179,6625.541742602277,6248.163549156473,7189.9417426022765,4898.1199360480805,3431.352645879375,6236.352645879375,7247.843613108393,8803.207613108392,8741.165806554196,8671.942613108393,80014.52629652889,5658.163549156473
571,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,PARÁ,90353.83508908431,83899.47967126744,103996.41781053974,92866.60508908432,114341.19781053974,109010.27053199516,100563.07394981202,119649.97194981202,110407.09155708915,113703.33155708914,113364.43127854458,103153.83655708915,1255309.5428519465
572,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,AMAPÁ,94906.06987857295,8236.92572874871,6814.8525829989685,8009.863631582215,7312.810728748711,8727.183631582215,8270.62153441572,8099.154680165463,8512.154680165464,7971.17319433299,8105.95919433299,7939.049097166495,6906.32119433299
573,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,TOCANTINS,48295.426093783746,604981.2650869582,39138.679101689035,41313.19728135123,57554.15455479716,47545.139101689034,51181.01855479716,50316.19000790529,51619.4318282431,54817.0218282431,52605.37409378374,55047.32809378374,55548.30454689187
574,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,MARANHÃO,75001.49282704985,73772.76865409971,845349.9960365159,67159.15720287389,58409.65796229912,71548.23637582404,66890.66120287389,69166.95537582404,71007.94354877419,70163.23078934896,74075.86278934896,72332.9726540997,75821.05665409971
575,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PIAUÍ,22658.354255819315,23851.959127909657,22716.46425581931,267110.4607385343,20342.040959322425,17467.442767457942,22677.29883141277,22753.690959322426,22511.29883141277,23134.306703503113,22976.3948953676,23601.7848953676,22419.424255819315
576,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,CEARÁ,22848.805163256184,22848.27616325618,22657.22908162809,22082.128163256184,266251.7729384996,23706.43661221069,21138.874489768554,22156.605530582598,18177.175612210693,22461.2355305826,22100.945448954506,22216.230571396645,23857.830571396644
577,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,26370.055549136145,26443.947585467467,32080.628585467468,26267.897792733736,25197.16858546747,313701.80696039094,25547.665945503013,23607.532756402412,30657.757152769274,22856.665945503013,25405.577152769274,24852.58836003554,24414.321549136144
578,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PARAÍBA,16971.63204134258,19121.612041342578,18807.572011812164,19654.066011812167,19304.438005906082,19750.252011812165,224642.65935731799,19067.90504429562,17958.986035436497,20186.599038389537,17357.63504429562,18919.119038389537,17542.843032483455
579,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,14425.410947247827,14902.715296497236,15571.999296497235,15071.717798999209,14607.61479899921,13537.865899499604,12651.52679899921,194254.02941972608,23163.77174624704,18007.70739699763,19918.27884674743,15402.946746247037,16992.47384674743
580,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,ALAGOAS,14414.956145841383,12512.385969558094,12415.491233983026,14079.741233983026,14211.28835256658,16591.608352566578,17385.97117628329,18121.43235256658,187887.15466513898,20912.37632212467,17127.921057699736,16871.45614584138,13242.526322124673
581,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,SERGIPE,12397.542879453025,13764.58382885929,12073.524778265553,10957.913354156159,12475.831354156158,11436.218101187473,12440.044101187474,13670.342050593737,12950.179101187474,151105.1615609211,13472.142879453026,12020.35430356242,13446.48482885929
582,ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,BAHIA,167034.89432502995,155804.2590673422,161859.60232502993,153767.79458271762,157867.5671961861,166560.3451961861,160526.2124846246,167179.1614846246,159233.9117423123,144856.84848462458,1871227.857409894,144556.1340673422,131981.1264538738
583,ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,353382.31417508074,428865.38502300414,367761.5477188509,409852.0830230041,416800.0553271573,418563.4048709275,435941.3278709275,424921.5663916936,428249.77639169357,402587.3126958468,360507.2293916936,4803225.76859873,355793.7657188509
584,ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,47888.083369051645,39962.18849524132,51268.69045317809,44345.026369051644,49243.254453178095,48389.31553730454,44006.00641111487,51379.494411114865,47801.36683174711,49749.27983174711,47527.80291587355,44654.651831747105,566215.16091035
585,ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,822368.795067631,71515.39749598734,62598.29119678987,76945.64229652236,64260.33149598733,72855.70329652236,64912.82109705738,69635.50339625485,69953.46539625485,68795.04639892996,70889.57839892995,64851.96819946498,65155.04639892995
586,ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,521410.52362823155,7323959.568254002,446842.0101058682,506485.7668846946,625491.3192917524,563402.2511058683,653166.5102917524,668705.2384776367,680294.1186988103,700036.3946988103,690004.5246282315,670377.3816282315,597743.5288141158
587,ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,PARANÁ,301991.1195568034,269820.79911360674,3810632.5731866034,273014.8706760253,321413.4913408202,359669.91611922195,268891.73167602526,307494.20011922193,320905.9425624185,360256.0568976236,356383.5438976236,347863.98211360676,322926.91911360674
588,ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,SANTA CATARINA,133373.65692539126,133793.01346269564,118389.17392539127,1575041.257493086,122856.07497021728,120846.35077617381,151269.10750752164,125616.14297021728,134552.21850752164,127460.255044826,133365.51823886947,139493.70223886945,134026.04292539126
589,ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,205683.54584382905,227654.97384382907,237170.97992191452,184619.76884382908,2590452.1012758296,183839.43441435898,181483.2685314872,298873.82149244443,242942.27841435897,208033.86649244445,203321.1985705299,207965.61645340172,208863.3484534017
590,ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,79367.41073310726,76974.10992374494,74559.98092374494,61542.29696187247,48095.18192374493,824761.5471932843,60182.30321404349,75912.3037712348,77385.27025217103,55817.75221404349,60453.20925217102,69105.20329029857,85366.52473310726
591,ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,206781.94336079241,194420.87336079244,189270.1173887978,203344.68938879782,175128.0961943989,141785.15038879783,2178563.6847611344,179747.34445799186,205096.50716639348,194822.04526359297,133209.01345799188,160788.10526359297,194169.79906919404
592,ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,169228.0910141579,176996.6941089282,179252.19310892822,175311.19445969377,180811.17345969376,156101.4497298469,121867.20445969378,1879376.9521557363,126175.15347385165,146851.72037908132,162069.89874400475,129342.16347385164,155370.01574400475
593,ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,14245.043013283072,13549.291780470294,12875.298629689463,14474.446629689462,13562.019465625563,13908.34146562556,13100.591232812782,12085.689465625563,162033.83058517321,13175.134246095853,12619.577396876684,15383.663013283072,13054.734246095853
594,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,RONDÔNIA,45.0,62.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,33.0,40.0,104.0
595,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,AMAZONAS,28552.455,8111.411,15154.03,35119.034,42191.883,42542.314,53985.517,61948.95,39875.351,38908.364,54221.529,442994.19200000004,22383.354
597,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,60.0,890.0
598,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,PARÁ,5035.574,4629.574,32.0,5.0,30.0,275.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
599,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,AMAPÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,MARANHÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,CEARÁ,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PARAÍBA,0.0,0.0,30.0,0.0,0.0,0.0,0.0,530.0,180.0,80.0,180.0,0.0,60.0
606,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,ALAGOAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,40.0,0.0,5.0,0.0
608,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,SERGIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,BAHIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,5.0,10.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
611,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,500.0,240.0,10773.0,0.0,225.0,385.0,1225.0,1275.0,1450.0,1560.0,1265.0,1455.0,1193.0
614,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,PARANÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,SANTA CATARINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,247.0,0.0,36.0,37.0,28.0,31.0,31.0,1606.0,229.0,242.0,423.0,92.0,210.0
619,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,RONDÔNIA,601.6,740.2281511174436,440.5,642.4,763.5,1222.0,1110.0,1191.8,843.4,667.0,9235.628151117444,510.2,503.0
622,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,ACRE,28.0,113.0,60.08724553324878,140.0,61.0,23.0,21.0,34.0,89.0,43.0,63.0,751.0872455332487,76.0
623,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,AMAZONAS,10936.15,8439.585,10529.566,10633.384247191838,12349.592,11165.023,11593.898,11726.814,11903.103,12539.576,11351.044,12152.378,135320.11324719185
624,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,RORAIMA,315.0654196625892,0.0,0.0,0.0,0.06541966258920168,0.0,0.0,0.0,105.0,135.0,75.0,0.0,0.0
625,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,PARÁ,6979.219,102280.08183563373,7115.7,8173.5,8116.83,9494.269835633724,6514.948,8647.583,8618.55,9456.43,13578.107,7758.932,7826.013
626,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,AMAPÁ,53.0,35.0,1124.0662914994841,65.0,90.0,130.0,30.066291499484247,90.0,118.0,120.0,205.0,115.0,73.0
627,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.4636406756138607,0.0,0.0,0.0,0.4636406756138607,0.0,0.0,0.0,0.0,0.0
628,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,MARANHÃO,787.0,722.876,950.943,637.598,9215.103481149556,768.0,519.0,908.0,517.6864811495566,1138.0,495.0,767.0,1004.0
629,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.2763837289711941,0.0,0.0,0.0,0.2763837289711941,0.0,0.0,0.0
630,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,CEARÁ,1130.0,905.0,795.0,880.0,1090.0,890.0,10295.570244884277,530.0,1060.0,610.0,575.570244884277,1030.0,800.0
631,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,1020.0,805.0,690.0,535.0,690.0,420.0,765.0,9401.266378201204,925.0,976.0,845.0,845.2663782012046,885.0
