,COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
2297,ÓLEO DIESEL (m3),2001,REGIÃO NORTE,AMAZONAS,35950.661,38380.285,38681.528,38518.899,42436.717,42170.374,45643.594,43134.582,38963.18,471319.74799999996,36288.065,34727.075,36424.788
2298,ÓLEO DIESEL (m3),2001,REGIÃO NORTE,RORAIMA,7940.168,7741.108,6924.415,5810.393,6842.399,4500.514,4168.414,4915.447,5046.847,5179.791,71883.727,6462.231,6352.0
2299,ÓLEO DIESEL (m3),2001,REGIÃO NORTE,PARÁ,76661.356,89754.812,78689.12,91784.627,96813.7,104794.656,109060.846,99157.353,106971.705,101801.045,95140.402,1133415.318,82785.696
2300,ÓLEO DIESEL (m3),2001,REGIÃO NORTE,AMAPÁ,9273.76,5603.2,9669.694,8980.316,8380.062,7293.322,7743.159,9744.75,8688.152,11652.507,14040.121,15895.5,116964.543
2301,ÓLEO DIESEL (m3),2001,REGIÃO NORTE,TOCANTINS,343425.01900000003,26245.638,24552.875,24522.92,26372.189,29445.394,30281.19,31720.234,32859.297,31420.997,30855.417,29391.945,25756.923
2302,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,MARANHÃO,57407.465,652942.7200000001,52937.602,44577.526,51765.454,49286.386,54113.031,53599.793,57265.209,58460.191,53249.866,60270.936,60009.261
2303,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,PIAUÍ,22992.123,24185.35,255230.78100000002,20870.146,17884.028,19354.218,18796.079,20508.085,20536.59,21815.394,23792.896,21164.95,23330.922
2304,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,CEARÁ,51051.996,48951.443,45964.624,562172.1299999999,48309.317,40914.679,44372.585,42530.512,44847.958,47332.707,49202.209,51635.531,47058.569
2305,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,RIO GRANDE DO NORTE,28260.327,31352.202,32650.427,30939.468,345734.156,29167.98,25436.432,28377.892,25429.904,28133.407,26614.635,28078.852,31292.63
2306,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,PARAÍBA,26999.492,25629.473,28479.658,27533.699,26996.504,298222.618,24208.706,21543.795,24197.138,21743.218,23295.461,23507.365,24088.109
2307,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,PERNAMBUCO,66585.296,72112.207,70366.126,84135.264,85860.096,83909.827,872076.939,71504.828,63859.124,70084.734,64366.659,70471.983,68820.795
2308,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,ALAGOAS,20544.057,20800.713,23006.277,22903.53,29457.954,32608.209,32189.236,311075.35299999994,32329.507,28439.982,26900.174,20799.983,21095.731
2309,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,SERGIPE,18672.259,19191.314,19165.695,19797.352,18230.684,20440.815,20200.256,20633.3,227935.148,18414.728,16489.19,19194.675,17504.88
2310,ÓLEO DIESEL (m3),2001,REGIÃO NORDESTE,BAHIA,173509.116,178647.808,178906.376,184713.51,191980.653,185253.824,199580.357,199281.791,174152.484,2131678.686,155361.359,139636.774,170654.634
2311,ÓLEO DIESEL (m3),2001,REGIÃO SUDESTE,MINAS GERAIS,379247.997,362556.913,382347.065,380731.08,382164.091,408147.512,379296.062,395470.605,365221.083,328046.157,4422330.364,344907.212,314194.587
2312,ÓLEO DIESEL (m3),2001,REGIÃO SUDESTE,ESPÍRITO SANTO,55146.193,61716.223,55401.877,58035.12,62641.302,66492.391,70268.312,54068.354,59620.165,57688.861,52992.264,715006.2880000002,60935.226
2313,ÓLEO DIESEL (m3),2001,REGIÃO SUDESTE,RIO DE JANEIRO,181954.874,157146.325,185582.367,172656.013,180553.143,183167.461,182184.719,195573.591,181762.449,190474.28,181438.034,185486.509,2177979.765
2314,ÓLEO DIESEL (m3),2001,REGIÃO SUDESTE,SÃO PAULO,9226869.521,666507.811,614475.669,760400.785,701500.294,750654.002,787424.445,799241.048,868296.565,806761.949,917596.003,853469.777,700541.173
2315,ÓLEO DIESEL (m3),2001,REGIÃO SUL,PARANÁ,225857.159,3228911.314,219331.934,222111.341,321508.057,273464.931,268192.296,263064.127,273965.171,310435.458,283960.908,295239.741,271780.191
2316,ÓLEO DIESEL (m3),2001,REGIÃO SUL,SANTA CATARINA,142179.761,121211.892,1619582.352,124145.741,117500.593,144684.202,132043.584,138581.128,137414.575,134130.866,149053.74,134194.054,144442.216
2317,ÓLEO DIESEL (m3),2001,REGIÃO SUL,RIO GRANDE DO SUL,243676.208,248853.018,210960.86,2718211.415,193159.861,186037.351,244653.317,240863.745,242726.52,227052.193,210564.723,245545.885,224117.734
2318,ÓLEO DIESEL (m3),2001,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,90094.629,89938.712,77065.056,63329.978,952896.0149999999,65971.728,68063.15,87976.651,77530.535,78685.182,79521.89,82171.499,92547.005
2319,ÓLEO DIESEL (m3),2001,REGIÃO CENTRO-OESTE,MATO GROSSO,167165.808,160165.214,133273.309,110683.406,78277.809,1567170.682,98328.709,111522.201,146362.887,133857.253,129462.525,146343.731,151727.83
2320,ÓLEO DIESEL (m3),2001,REGIÃO CENTRO-OESTE,GOIÁS,119625.177,128630.196,124190.583,134482.108,117749.589,95203.947,1374404.6229999997,98526.948,93946.993,119011.577,112841.424,113593.468,116602.613
2321,ÓLEO DIESEL (m3),2001,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,35218.962,35840.873,37225.587,33884.127,37110.853,33120.633,29906.661,397777.685,29319.999,27720.714,32149.816,32156.821,34122.639
2322,ÓLEO DIESEL (m3),2002,REGIÃO NORTE,RONDÔNIA,46799.184,45749.559,49967.251,54195.804,50082.543,52933.368,48339.582,43041.529,541303.837,33113.378,31388.683,41782.441,43910.515
2323,ÓLEO DIESEL (m3),2002,REGIÃO NORTE,ACRE,17567.872,18099.5,18127.233,19541.209,22025.649,21952.874,20735.995,20071.842,18237.948,232020.597,17205.79,17532.39,20922.295
2324,ÓLEO DIESEL (m3),2002,REGIÃO NORTE,AMAZONAS,45234.454,38957.068,41758.473,41891.535,41289.357,47512.135,25709.623,46614.377,26057.111,40109.902,476359.93799999997,42494.642,38731.261
2325,ÓLEO DIESEL (m3),2002,REGIÃO NORTE,RORAIMA,5383.025,5696.737,4986.525,5029.163,4266.425,4518.95,5290.65,5352.15,5738.9,4882.25,5590.65,62227.33200000001,5491.907
2326,ÓLEO DIESEL (m3),2002,REGIÃO NORTE,PARÁ,88342.711,83580.915,89486.576,82256.007,93192.71,91406.306,101778.727,103951.812,87974.472,115543.268,93650.265,102207.725,1133371.494
2327,ÓLEO DIESEL (m3),2002,REGIÃO NORTE,AMAPÁ,121240.92599999999,10091.2,7491.42,7599.564,7593.73,6510.8,7852.45,8032.15,14490.65,4054.0,16180.2,15570.862,15773.9
2328,ÓLEO DIESEL (m3),2002,REGIÃO NORTE,TOCANTINS,31857.871,385628.067,27222.882,25803.554,29720.695,30166.338,32401.991,31594.048,33689.903,34529.848,33968.438,38525.654,36146.845
2329,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,MARANHÃO,55982.506,56283.265,661943.975,50218.702,47033.711,55706.911,56264.576,54951.292,52027.082,56188.654,58894.156,56740.057,61653.063
2330,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,PIAUÍ,26095.695,23057.12,25157.626,272736.19399999996,22462.843,18932.605,22248.063,20531.147,22344.911,20978.018,23849.203,23654.332,23424.631
2331,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,CEARÁ,48003.848,53190.61,47088.633,48461.4,569437.182,49815.781,41667.304,46896.677,43287.873,47171.806,44976.58,48656.745,50219.925
2332,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,RIO GRANDE DO NORTE,29542.363,27371.537,32970.039,27637.31,30453.137,345487.31299999997,31673.202,26891.979,28644.753,27365.936,28349.349,26505.213,28082.495
2333,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,PARAÍBA,27911.353,29324.109,29689.48,33116.512,31341.775,32013.952,340087.427,26469.585,24147.821,28442.959,25252.489,26920.658,25456.734
2334,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,PERNAMBUCO,67050.324,70443.233,73457.094,81166.267,89463.229,79260.622,79131.447,899576.1500000001,79670.398,65215.527,73666.351,67400.952,73650.706
2335,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,ALAGOAS,21296.981,18764.688,20979.142,22126.103,26385.284,35496.31,35582.79,36141.457,323597.31299999997,27769.083,28576.54,28454.152,22024.783
2336,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,SERGIPE,19122.867,19964.178,17764.048,18596.512,19406.33,19405.745,21926.239,20173.481,20323.223,235316.05999999997,20469.335,18221.339,19942.763
2337,ÓLEO DIESEL (m3),2002,REGIÃO NORDESTE,BAHIA,170426.18,167917.73,168899.767,155750.652,165546.239,129772.655,165852.624,189251.383,165167.762,168736.362,1971095.593,169080.258,154693.981
2338,ÓLEO DIESEL (m3),2002,REGIÃO SUDESTE,MINAS GERAIS,306439.853,379775.629,369022.993,376625.804,361945.009,385715.811,399723.47,387994.99,435715.162,383608.741,347472.855,4464457.651000001,330417.334
2339,ÓLEO DIESEL (m3),2002,REGIÃO SUDESTE,ESPÍRITO SANTO,61794.578,51919.942,57772.016,61521.801,58876.868,53571.947,54838.886,61556.915,57298.44,67528.539,52882.417,60715.817,700278.1660000001
2340,ÓLEO DIESEL (m3),2002,REGIÃO SUDESTE,RIO DE JANEIRO,2253093.124,180272.868,163668.462,191437.945,184803.282,185360.303,177192.005,191103.884,196985.75,184889.794,213851.683,190200.215,193326.933
2341,ÓLEO DIESEL (m3),2002,REGIÃO SUDESTE,SÃO PAULO,683036.255,9363745.860000001,718370.352,666964.649,794016.036,754779.653,787097.475,787276.302,827979.241,845631.636,833545.638,920224.484,744824.139
2342,ÓLEO DIESEL (m3),2002,REGIÃO SUL,PARANÁ,266145.205,238726.589,3353184.018,238068.83,251284.785,315656.044,286476.385,265264.448,267679.151,290831.518,298384.107,301944.118,332722.838
2343,ÓLEO DIESEL (m3),2002,REGIÃO SUL,SANTA CATARINA,162975.592,141987.562,136519.881,1718814.379,139787.959,132222.02,148795.073,142653.188,144602.661,133002.499,145995.202,145412.689,144860.053
2344,ÓLEO DIESEL (m3),2002,REGIÃO SUL,RIO GRANDE DO SUL,226650.42,258336.82,232114.668,214272.936,2678166.835,215731.046,197184.472,239909.806,226751.021,237407.568,205327.937,211278.362,213201.779
2345,ÓLEO DIESEL (m3),2002,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,92681.264,89856.622,98205.188,85321.637,68241.054,987101.4689999999,71663.923,74497.845,92650.643,80072.428,72202.639,78450.246,83257.98
2346,ÓLEO DIESEL (m3),2002,REGIÃO CENTRO-OESTE,MATO GROSSO,163137.897,162933.601,165205.871,174308.359,139661.178,111003.06,1747801.175,111072.143,127120.953,161872.249,142300.688,139711.485,149473.691
2347,ÓLEO DIESEL (m3),2002,REGIÃO CENTRO-OESTE,GOIÁS,111641.03,123542.055,132058.026,132312.062,144285.228,124564.068,109296.49,1432149.4510000001,99600.96,99294.739,123100.063,119710.118,112744.612
2348,ÓLEO DIESEL (m3),2002,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,34484.371,33294.366,34770.625,35926.647,33503.883,36112.646,33636.145,31289.67,398125.993,30934.83,27585.412,32724.18,33863.218
2349,ÓLEO DIESEL (m3),2003,REGIÃO NORTE,RONDÔNIA,36768.834,45599.99,44641.821,49998.394,51301.758,56377.362,57250.208,49753.746,49221.339,548473.442,33930.431,33400.639,40228.92
2350,ÓLEO DIESEL (m3),2003,REGIÃO NORTE,ACRE,18934.18,12994.529,14315.412,14376.28,16451.791,14314.183,14906.796,15462.47,13137.169,13171.383,186296.354,22258.084,15974.077
2351,ÓLEO DIESEL (m3),2003,REGIÃO NORTE,AMAZONAS,36031.774,37806.254,37884.921,38656.073,37684.203,40714.583,40286.912,43967.904,50031.052,46313.947,49015.647,495522.45,37129.18
2352,ÓLEO DIESEL (m3),2003,REGIÃO NORTE,RORAIMA,5545.2,4730.2,4514.4,5035.65,4505.3,4253.3,3706.4,3946.3,3636.4,4251.3,493.0,4826.5,49443.95
2353,ÓLEO DIESEL (m3),2003,REGIÃO NORTE,PARÁ,1179034.039,96363.549,82763.393,83407.585,80830.532,93808.159,95032.754,108504.341,103715.451,109075.902,115958.026,101747.257,107827.09
2354,ÓLEO DIESEL (m3),2003,REGIÃO NORTE,AMAPÁ,17623.389,138767.068,8012.225,8192.75,5040.677,8675.557,10124.1,8934.753,9835.152,14338.1,13845.843,16621.55,17522.972
2355,ÓLEO DIESEL (m3),2003,REGIÃO NORTE,TOCANTINS,37104.219,36384.854,392342.28599999996,26978.927,26282.054,25872.954,27501.494,31208.785,32371.779,35855.501,35128.044,36718.288,40935.387
2356,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,MARANHÃO,57817.454,52564.123,57717.88,605776.7790000001,51422.02,43081.587,42599.711,46632.934,49197.045,46599.098,52536.378,52421.741,53186.808
2357,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,PIAUÍ,24273.9,26295.041,22717.792,26940.084,268859.339,22104.297,18729.211,17855.183,19923.309,22082.46,21186.571,24201.954,22549.537
2358,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,CEARÁ,43607.412,44980.733,47348.928,42649.995,47845.874,518095.016,47512.947,39719.663,35144.529,38715.439,42692.699,41315.865,46560.932
2359,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,RIO GRANDE DO NORTE,27730.901,26885.415,29096.113,31931.181,28489.383,32593.341,331726.172,28878.337,26403.086,23134.741,24365.016,27185.508,25033.15
2360,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,PARAÍBA,24871.812,27279.47,26764.145,29281.746,30578.872,26749.013,31649.801,323915.85799999995,29169.412,25632.699,22737.985,22904.864,26296.039
2361,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,PERNAMBUCO,64492.533,57837.645,62138.225,60209.657,68980.765,77537.581,72067.979,81378.776,803135.015,74503.047,66520.132,57290.855,60177.82
2362,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,ALAGOAS,19873.343,19556.8,17907.877,20076.006,19518.535,24260.387,31741.495,30376.523,34844.977,297111.733,33628.783,25735.312,19591.695
2363,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,SERGIPE,18425.493,17659.59,20379.635,17857.946,18634.412,19553.784,21061.869,20271.908,18159.088,20824.952,233256.98599999998,20393.992,20034.317
2364,ÓLEO DIESEL (m3),2003,REGIÃO NORDESTE,BAHIA,136447.386,136933.4,149036.798,159587.615,150514.357,162365.654,154968.958,161028.97,178403.031,162308.284,165644.547,1855669.946,138430.946
2365,ÓLEO DIESEL (m3),2003,REGIÃO SUDESTE,MINAS GERAIS,320382.74,334854.869,324361.374,343664.677,380506.452,357962.519,389935.465,385508.609,412611.176,432678.664,390348.466,386649.577,4459464.5879999995
2366,ÓLEO DIESEL (m3),2003,REGIÃO SUDESTE,ESPÍRITO SANTO,693405.502,55769.915,52269.899,55762.791,55829.786,57025.529,59221.98,61651.65,59057.661,55904.904,59781.534,53820.643,67309.21
2367,ÓLEO DIESEL (m3),2003,REGIÃO SUDESTE,RIO DE JANEIRO,189968.369,2184689.659,178161.731,181762.395,168969.502,180603.93,188519.881,176482.498,189048.597,180576.813,187172.37,191774.926,171648.647
2368,ÓLEO DIESEL (m3),2003,REGIÃO SUDESTE,SÃO PAULO,730115.604,708602.451,8965698.103,634852.665,644703.604,657879.07,688898.363,792543.545,749944.821,826174.885,816897.526,842742.428,872343.141
2369,ÓLEO DIESEL (m3),2003,REGIÃO SUL,PARANÁ,326117.684,279734.345,267583.251,3450075.557,235379.043,256874.941,306306.999,288855.994,297767.456,266144.308,299991.895,316059.198,309260.443
2370,ÓLEO DIESEL (m3),2003,REGIÃO SUL,SANTA CATARINA,145327.526,152757.352,136339.537,134244.874,1669426.654,134678.15,136904.933,132653.66,137273.747,146858.454,126137.895,144717.265,141533.261
2371,ÓLEO DIESEL (m3),2003,REGIÃO SUL,RIO GRANDE DO SUL,227087.701,235149.58,265034.266,232010.978,214034.875,2639977.733,190521.712,197648.642,195187.242,242137.971,240061.9,189025.042,212077.824
2372,ÓLEO DIESEL (m3),2003,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,87948.356,88909.132,91224.823,95578.952,82929.772,74176.323,969298.23,66030.721,71370.298,83100.315,73179.503,79058.473,75791.562
2373,ÓLEO DIESEL (m3),2003,REGIÃO CENTRO-OESTE,MATO GROSSO,146618.881,176006.297,169501.821,170731.374,186422.833,147877.844,126435.082,1791922.742,102212.181,131192.527,143241.927,138571.542,153110.433
2374,ÓLEO DIESEL (m3),2003,REGIÃO CENTRO-OESTE,GOIÁS,116867.759,113413.441,128385.807,128981.903,135122.071,146485.411,130317.113,114814.208,1439972.61,100909.738,103784.144,109058.683,111832.332
2375,ÓLEO DIESEL (m3),2003,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,31787.357,32476.371,29272.566,32376.943,30484.22,30209.869,31679.942,28343.364,29593.911,361895.776,29295.326,28328.216,28047.691
2376,ÓLEO DIESEL (m3),2004,REGIÃO NORTE,RONDÔNIA,45822.477,45064.764,44541.125,48963.366,54808.631,53585.322,51588.4,53839.376,59258.342,59443.14,591767.246,37699.642,37152.661
2377,ÓLEO DIESEL (m3),2004,REGIÃO NORTE,ACRE,10302.358,12362.166,12795.228,10428.588,9825.273,13709.425,15125.277,14318.278,15645.717,14639.458,13135.45,158901.96600000004,16614.748
2378,ÓLEO DIESEL (m3),2004,REGIÃO NORTE,AMAZONAS,45255.235,44681.808,47926.305,51008.538,47584.88,49510.083,56233.479,65782.48,72396.935,69890.64,76819.193,71051.486,698141.0619999999
2379,ÓLEO DIESEL (m3),2004,REGIÃO NORTE,RORAIMA,54011.9,3988.2,4643.0,4934.9,4862.7,4062.3,3807.3,3791.85,3951.65,5021.75,4529.8,5042.8,5375.65
2380,ÓLEO DIESEL (m3),2004,REGIÃO NORTE,PARÁ,122328.897,1297287.179,96763.712,81498.983,93777.04,94440.449,100240.9,105791.157,113539.667,119564.459,126678.779,118302.472,124360.664
2381,ÓLEO DIESEL (m3),2004,REGIÃO NORTE,AMAPÁ,22021.494,21945.1,194657.562,14912.509,15174.748,16969.419,10737.147,14556.885,13363.7,14919.2,14210.2,15610.665,20236.495
2382,ÓLEO DIESEL (m3),2004,REGIÃO NORTE,TOCANTINS,37567.936,38306.56,37899.832,426742.883,28536.784,28164.228,33149.018,34489.822,35846.996,36444.324,39023.164,37970.009,39344.21
2383,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,MARANHÃO,62405.492,55295.877,58331.976,64458.311,654635.558,48202.514,42511.029,51444.375,54657.737,49441.976,54547.009,58126.706,55212.556
2384,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,PIAUÍ,27276.137,30097.689,26324.724,27779.97,29081.955,312132.95300000004,25805.069,19473.988,23612.831,25417.282,24214.886,25361.891,27686.531
2385,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,CEARÁ,43698.819,50895.359,49465.572,48281.093,47242.685,51933.185,529996.413,41705.163,35812.027,40057.067,41530.085,39651.227,39724.131
2386,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,RIO GRANDE DO NORTE,28012.97,29593.775,29837.111,30906.639,30292.073,30460.653,32542.078,354106.5839999999,33820.008,25012.226,28673.101,28094.093,26861.857
2387,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,PARAÍBA,25584.892,26367.47,27579.239,29305.11,30253.803,30290.53,30929.714,33086.8,339806.71,27488.96,24033.918,28350.303,26535.971
2388,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,PERNAMBUCO,65795.971,61365.599,61937.55,63415.583,66715.744,71297.865,73229.449,74777.185,82054.674,819972.1,70850.378,58710.538,69821.564
2389,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,ALAGOAS,27029.397,21262.209,18269.076,18377.986,19717.669,20269.371,26209.327,31378.991,34578.483,36978.358,317896.41199999995,39397.691,24427.854
2390,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,SERGIPE,17116.938,20805.791,19353.561,19642.347,19554.583,18923.835,19679.096,20749.059,20601.304,21450.557,22093.853,239449.96800000002,19479.044
2391,ÓLEO DIESEL (m3),2004,REGIÃO NORDESTE,BAHIA,153067.548,139578.248,166015.312,171319.373,171653.691,169298.517,174869.016,179158.55,183843.396,178602.217,181132.236,185402.231,2053940.335
2392,ÓLEO DIESEL (m3),2004,REGIÃO SUDESTE,MINAS GERAIS,5015728.659000001,344959.441,328125.825,414205.265,407308.001,409711.97,421020.058,449708.071,462421.444,468747.189,444277.5,440775.639,424468.256
2393,ÓLEO DIESEL (m3),2004,REGIÃO SUDESTE,ESPÍRITO SANTO,61607.784,702013.629,51662.866,48967.378,58274.069,57118.664,57372.777,58795.425,59846.637,63016.292,64797.39,59724.117,60830.23
2394,ÓLEO DIESEL (m3),2004,REGIÃO SUDESTE,RIO DE JANEIRO,179890.668,196181.662,2139262.194,172566.399,160271.618,186335.699,177258.905,169593.077,175415.316,177614.95,181849.068,183657.365,178627.467
2395,ÓLEO DIESEL (m3),2004,REGIÃO SUDESTE,SÃO PAULO,815626.752,798978.143,757108.226,9298706.424,644415.351,628950.892,810296.333,765773.677,744773.699,779372.677,835793.304,875226.999,842390.371
2396,ÓLEO DIESEL (m3),2004,REGIÃO SUL,PARANÁ,328658.625,308133.47,281002.593,265099.366,3601696.3839999996,252123.669,264817.268,346546.709,325005.454,275453.078,294582.343,311589.977,348683.832
2397,ÓLEO DIESEL (m3),2004,REGIÃO SUL,SANTA CATARINA,162191.956,154741.313,149866.594,144970.925,143622.816,1778111.48,135982.969,135302.791,160174.015,153258.647,141304.176,148552.598,148142.68
2398,ÓLEO DIESEL (m3),2004,REGIÃO SUL,RIO GRANDE DO SUL,217822.179,241721.837,220754.558,265034.251,221049.626,208509.325,2741196.0460000006,208545.352,197279.931,270209.156,267598.196,217709.041,204962.594
2399,ÓLEO DIESEL (m3),2004,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,83996.873,92028.529,102343.594,88680.729,93217.019,83791.89,71429.951,1012578.2680000002,71252.962,73869.406,94104.485,83761.113,74101.717
2400,ÓLEO DIESEL (m3),2004,REGIÃO CENTRO-OESTE,MATO GROSSO,155483.938,181403.52,204977.04,202878.471,197420.756,188442.054,166284.013,130698.95,2006859.045,115834.9,130571.258,178811.95,154052.195
2401,ÓLEO DIESEL (m3),2004,REGIÃO CENTRO-OESTE,GOIÁS,125323.938,120531.718,126621.188,138961.937,139527.934,143360.041,138170.794,135235.237,115413.755,1523507.096,98000.184,99546.252,142814.118
2402,ÓLEO DIESEL (m3),2004,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,30092.094,29433.731,30442.965,30066.334,30504.845,32540.448,33191.654,33220.474,31608.003,33629.96,362568.56000000006,24360.754,23477.298
2403,ÓLEO DIESEL (m3),2005,REGIÃO NORTE,RONDÔNIA,44975.637,53919.137,53459.672,58131.457,56385.501,62509.464,66704.391,54740.252,59148.933,59589.854,53330.129,663267.463,40373.036
2404,ÓLEO DIESEL (m3),2005,REGIÃO NORTE,ACRE,16593.11,10287.278,12077.863,12072.532,13305.777,14933.114,15212.755,16906.231,17154.594,14545.401,12807.482,13189.693,169085.83
2405,ÓLEO DIESEL (m3),2005,REGIÃO NORTE,AMAZONAS,830160.3999999999,64414.03,54773.92,67068.2,54935.017,62057.647,69140.991,70844.029,81734.46,80102.923,77476.365,76237.156,71375.662
2406,ÓLEO DIESEL (m3),2005,REGIÃO NORTE,RORAIMA,4521.348,52236.05399999999,4409.9,4265.2,5261.372,4649.45,3939.55,4079.3,3829.764,4495.55,4578.848,3799.6,4406.172
2407,ÓLEO DIESEL (m3),2005,REGIÃO NORTE,PARÁ,117020.431,114558.854,1332128.2710000002,108181.535,95103.272,102419.594,102526.124,106018.122,112167.51,114669.738,123215.171,118913.48,117334.44
2408,ÓLEO DIESEL (m3),2005,REGIÃO NORTE,AMAPÁ,22337.067,24652.136,22372.15,224430.124,23966.707,18641.65,14070.2,6300.5,16828.004,18485.15,19350.6,16817.6,20608.36
2409,ÓLEO DIESEL (m3),2005,REGIÃO NORTE,TOCANTINS,40976.734,38176.296,37826.172,37104.124,439775.9590000001,29879.836,25889.325,34479.412,36618.311,37769.884,39069.338,39231.525,42755.002
2410,ÓLEO DIESEL (m3),2005,REGIÃO NORDESTE,MARANHÃO,66457.965,63574.393,61273.754,61230.92,64971.89,701662.736,52340.752,46405.646,52568.073,56992.633,56289.968,57792.708,61764.034
2411,ÓLEO DIESEL (m3),2005,REGIÃO NORDESTE,PIAUÍ,26618.723,28824.582,29509.169,26984.211,27381.96,29261.8,318895.25299999997,24142.27,20956.917,24432.004,25667.475,25919.826,29196.316
2412,ÓLEO DIESEL (m3),2005,REGIÃO NORDESTE,CEARÁ,42396.47,48265.374,50708.793,49120.438,49279.816,49794.102,55034.541,565180.7760000001,45591.099,41787.125,45624.612,43180.921,44397.485
